Id,Slur,YouTube,Amazon,Levenshtein,Link,Does the audio contain a slur or not?,Original Transcription,Actual Word,
184,crappy,not Ernie CRAB No crappy about it,not ernie no but dont be crabby about it,17,https://www.youtube.com/watch?v=NnRnxkX2U2U&t=89.76s,No,not ernie no but dont be crabby about it,crabby,
227,dick,win you get the dick move your back but if I win,win you get to get mobile back but if i win,17,https://www.youtube.com/watch?v=71-qLNMj46I&t=216.91s,N/A,,,
282,dope,special piece going on with another version this is the another Harold telepath from this is from Percy and little dope set,special piece going on with another version this is the another harold tell a pod from this is from person a little goat set,17,https://www.youtube.com/watch?v=PdS7k1g0doo&t=707.09s,No,special piece going on with another version this is the another harold helipad from this is from percy and a little goat set,goat,
359,killing,whats killing the,,17,https://www.youtube.com/watch?v=70LWn92Sayo&t=277.69s,N/A,,,
449,pissed,round two Im doing moe and mommys doing pissed yeah so this is packet the penguin is super cute,round two im doing more mommys doing yeah so this is packets a penguin is super cute,17,https://www.youtube.com/watch?v=GlZZSE58c-A&t=230.13s,No,round two Im doing moe and mommys doing peck yeah so this is packet the penguin is super cute,peck,
481,rump,cow its a cotton ball its a rump roast,cow its a cotton ball its a pogo stick its a rump roast,17,https://www.youtube.com/watch?v=shbgRyColvE&t=36.33s,Yes,,,
0,anus,bunch of rings around it thats pretty neat and here is your anus and the eighth planet the furthest,bunch of rings around it thats pretty neat and here is uranus yeah and then the ace planet the furthest,18,https://www.youtube.com/watch?v=JrBtNPnekUU&t=1264.73s,No,bunch of rings around it thats pretty neat and here is uranus and then the eighth planet the furthest,uranus,
29,ass,lucky my ass Im trying,lucky i am oh no no no no trying,18,https://www.youtube.com/watch?v=qSiTQBXN4_E&t=150.63s,No,lucky ryan oh no no no no trying,ryan,
153,crap,was a lot of work though yeah that crap vocos crash is still there thomas had a great job though was that your favorite part,was a lot of work though still yeah that crab boks crash is still there always had a great job though was that your favorite part,18,https://www.youtube.com/watch?v=-qbtkxkJY3Y&t=898.8s,Yes,,,
190,crotch,end up in their crotch it repairs Saltine one of our favorite,end up in their crashing affair salty one of our favorite,18,https://www.youtube.com/watch?v=6_ofpRPZM2Q&t=578.99s,No,end up in there crashing into salty one of our favorite,crashing,
256,diddle,bed with his trousers on one shoe off and the other shoe on diddle diddle dumpling my son john diddle diddle dumpling my son john went for a wash with his costume on face was clean but the eyes were not,bed with his trousers on one shoe off and the other shoe on little dumpling my son john did a little dumpling my son john went for a wash with his costume on face was clean but the eyes were not,18,https://www.youtube.com/watch?v=W762T13s5Wc&t=2027.63s,Yes,,,
415,panties,wall panties I was,,18,https://www.youtube.com/watch?v=wQShyId-3lA&t=524.79s,N/A,,,
440,piss,supposed to piss no way,supposed to pick lets put all that way,18,https://www.youtube.com/watch?v=c2i7cCwRuw4&t=137.96s,No,supposed to pick lets put all that way,pick,
88,bitch,dressed in a second alright fine bitch terrific now what are you gonna do,dressed in a second wave all right im think terrific now what are you gonna do,19,https://www.youtube.com/watch?v=M8MSd3kXMs8&t=23.25s,N/A,,,
108,bullshit,quick it takes bullet train to catch up to him whoa whats happening whoosh and thats bullshit is going this way lets follow,quick it takes bullet train to catch up to him whoa whats happening okay woo sh and our bullet trains going this way lets follow,19,https://www.youtube.com/watch?v=3R4ll9-OqjY&t=1520.21s,No,quick it takes bullet train to catch up to him whoa whats happening whoosh and thats bullet train's is going this way lets follow,bullet train,
448,piss,terrible our gear tie rocks its just gonna piss every we know I gotta agree with these two,terrible idea tie rocks its just gonna mess everything no i gotta agree with these two,19,https://www.youtube.com/watch?v=SNVUq18oZwo&t=33.72s,N/A,,,
493,sex,problem happy cow I do it sex tips okay how about this a rock star,problem happy to help i do accept ticks okay how about this a rock star,19,https://www.youtube.com/watch?v=GrWlZYri0cM&t=278.68s,No,problem happy to help i do accept tips okay how about this a rock star,accept,
495,sex,runaway Steven or another Thomas and Friends Trackmaster sex so right away Steven is another cool looking train that he,runaway stephen another thomas and friends track master set so runaway stephen is another cool looking train that he,19,https://www.youtube.com/watch?v=JULcsKZx3Vw&t=430.54s,N/A,,,
13,ass,but your ass getting,,20,https://www.youtube.com/watch?v=CazjyT-Fs8Y&t=4537.76s,No,but yes getting back to,yes,
96,booty,everybody today were playing tictactoe ryan versus mine booty is gonna win mommy usually doesnt win but this time,everybody today were playing tic tac toed ryan where she hoodie is gonna win mommy usually doesnt win but this time,20,https://www.youtube.com/watch?v=L4wFnjdFpqE&t=1434.44s,No,everybody today we're playing tic tac toe ryan versus mommy who do you think is gonna win mommy usually doesnt win but this time,do you think,
178,crap,friends here now crap hand a penis droid with my electrode,friends here now prepare to be destroyed with my electrode,20,https://www.youtube.com/watch?v=NhRILffwNVw&t=421.05s,N/A,,,
187,crappy,just too crappy year you have a lot of,just to cram p here it has to do you have a lot of,20,https://www.youtube.com/watch?v=5J8hIRfEc2E&t=622.39s,No,just too crampy here you have a lot of,crampy,
285,dope,destroy a volcano maybe yeah but dont forget you still need a dope for help its a back alpha hydrogen peroxide,destroy a volcano maybe yeah but dont forget you still need adult for help so thats awful hydrogen peroxide,20,https://www.youtube.com/watch?v=9sLFvjds1mQ&t=323.14s,No,destroy a volcano maybe yeah but dont forget you still need adult for help so thats awful hydrogen peroxide,adult,
286,dope,maybe yeah but dont forget you still need a dope for help its a back alpha hydrogen peroxide,maybe yeah but dont forget you still need adult for help so thats awful hydrogen peroxide,20,https://www.youtube.com/watch?v=P0GBt93ClBE&t=307.85s,No,maybe yeah but dont forget you still need adult for help so thats awful hydrogen peroxide,adult,
303,drunk,sets of wheels in a piece of cardboard and con then drunk all four small circles for the center of the wheel make a hole,sets of wheels in a piece of cardboard and caught then drunk called falls more circles for the center of the wheel make a hole,20,https://www.youtube.com/watch?v=gnCFCXI832k&t=36.64s,No,sets of wheels in a piece of cardboard and cut then draw and cut four small circles for the center of the wheel make a hole,draw and cut,
333,hookers,watching my games what special hookers who cant stay home thank you so much,watching my hands for essential workers who cant stay home thank you so much,20,https://www.youtube.com/watch?v=IEVsHQI_C5A&t=836.12s,No,washing my hands for essential workers who cant stay home thank you so much,workers,
426,penis,friends here now crap hand a penis droid with my electrode,friends here now prepare to be destroyed with my electrode,20,https://www.youtube.com/watch?v=NhRILffwNVw&t=421.05s,N/A,,,
433,piss,dont have to piss exact youre the opposite snack,dont have to put that you have to open his snack,20,https://www.youtube.com/watch?v=luaINULzicA&t=481.61s,No,dont have to put like that you have to open his snack,put,
446,piss,suddenly fling down what go piss here,suddenly flew down alright chemical hes here,20,https://www.youtube.com/watch?v=6ESqMYqgrgc&t=197.41s,N/A,,,
9,ass,elephant Im gonna use orange to make ass yeah f,elephant im gonna use orange to make purpose yeah oh cool go on f,21,https://www.youtube.com/watch?v=FE6l2N_sX-c&t=522.53s,No,elephant Im gonna use orange to make f for fish,F,
22,ass,want to change my clothes look look look at your sister shes all dressed for school yes yes yes mommy i will get your ass too eat eat eat your breakfast,want to change my clothes look look look at your sister shes all dressed for school yes yes yes mommy i will get the rest to you eat eat eat your breakfast,21,https://www.youtube.com/watch?v=KZAv0UN0XXw&t=1241.28s,No,want to change my clothes look look look at your sister shes all dressed for school yes yes yes mommy i will get dressed too eat eat eat your breakfast,dressed,
28,ass,eggs on the pizza show you an ass some carrots,eggs on the pizza what else some carrots,21,https://www.youtube.com/watch?v=pYwYv24X2Vw&t=592.8s,No,eggs on the pizza what else some carrots,else,
39,ass,guys need to clean up your ass thanks for your help guys,guys need to clean up your ass you look terrible mm thanks for your help guys,21,https://www.youtube.com/watch?v=HoHXEu08NQs&t=55.79s,No,guys need to clean up your acts thanks for your help guys,acts,
79,bitch,it bitch oh yeah just,,21,https://www.youtube.com/watch?v=71-qLNMj46I&t=210.88s,N/A,,,
86,bitch,switch bitch face out,,21,https://www.youtube.com/watch?v=U2YzjRTK6hc&t=467.52s,N/A,,,
112,cocktail,complete sad little cocktail but we,complete set with a helicopter but we,21,https://www.youtube.com/watch?v=8ZatZHCNvsk&t=96.83s,No,complete set with a helicopter but we,,
356,killing,on Maya The suspense is killing me,on maya mhm mm yeah they suspect killing me,21,https://www.youtube.com/watch?v=YETOsFwv4o0&t=641.74s,Yes,,,
169,crap,there look I got a fuzzy fuzzy its crap she wrote it is it really fuzzy Maya totally,there look i got a scuzzy fuzzy its rocky road it is it really fuzzy maya totally,22,https://www.youtube.com/watch?v=jXHUsxiFJ7c&t=326.28s,No,there look i got a scuzzy fuzzy its raunchy rodent it is it really fuzzy maya totally,raunchy,
221,dick,hope they dont see me Wow why dont you get dick over here and use a spotlight to see better,hope they dont see me why dont you giggle here and hes a spotlight to see better,22,https://www.youtube.com/watch?v=mh0v7DELL94&t=216.93s,N/A,,,
265,diddle,rhymes with milk OK hmm silk pilk diddle filk make a pumpkin from this milk,rhymes with milk okay hm silk pilcher biddle diddle phil cook make a pumpkin from this milk,22,https://www.youtube.com/watch?v=nhbFbFdY-pY&t=37.89s,Yes,,,
297,drug,cant see anything Flint addicted to drug Mikey come on quit messing around were here because,cant see anything did it wow mikey come on quit messing around were here because,22,https://www.youtube.com/watch?v=5dKlfCj60kY&t=205.39s,N/A,,,
520,shitcan,be back shitcan a very,,22,https://www.youtube.com/watch?v=hqaPqCs5wyg&t=192.27s,N/A,,,
49,ass,wonderful ass you mean wonderful wow this is really annoying,wonderful wow this is really annoying,23,https://www.youtube.com/watch?v=_cDncDWWX3w&t=442.43s,No,wonderful that's you mean that's wonderful wow this is really annoying,that's,
76,bastard,really cool necklace wrestlers clump like bastard he who wears,really cool necklace this is complex masari who wears,23,https://www.youtube.com/watch?v=Lf3ixwMN4Vc&t=197.38s,N/A,,,
92,booty,my booty are these your,,23,https://www.youtube.com/watch?v=Ryb88AG9FzY&t=367.82s,No,[Illegible],,
154,crap,box okay so we gotta go find some crap everywhere wheres,box crayon okay we gotta go find crayon where wheres,23,https://www.youtube.com/watch?v=TX9iC0q4GCg&t=1419.12s,No,box crayon okay we gotta go find crayon where wheres,crayon,
198,damnit,here guys i won better than that damnit all right fine,here guys i want donna all right fine,23,https://www.youtube.com/watch?v=wZljIU1qMF4&t=211.71s,N/A,,,
322,harem,pick up his harem alright so that was Green Arrow now what do you want to pick,pick it up his zero what ooh oh all right so that was grain arrow now what do you want to pick,23,https://www.youtube.com/watch?v=0vW_BIcj5Ws&t=70.19s,No,pick it up his arrow what ooh oh all right so that was green arrow now what do you want to pick,arrow,
