,Id,Slur,YouTube,Amazon,Levenshtein,Link,Start Time,Does the audio contain a slur or not?,Original Transcription,"Race of speaker (Caucasian, Asian, South Asian, Black, and Australoid/ Animation)",Actual Word
455,1785,pimp,with more with more poop then,with more pimp then,12,https://www.youtube.com/watch?v=8wvQOzmBaQ8&t=1830.799s,1832.33,No,with more with more poop then,,poop
456,1878,scrotum,might end up using this Sir Topham Hatt Winston is a little bit longer he is a little bit better,might end up using the scrotum hat winston is a little bit longer he is a little bit better,12,https://www.youtube.com/watch?v=PdS7k1g0doo&t=895.47s,896.85,No,might end up using this Sir Topham Hatt Winston is a little bit longer he is a little bit better,,Sir Topham
457,1899,sex,your marks get set go off we go henry comes through says hello to santa claus goes,your marks get set go off we go henry comes through sex alone a santa claus goes,12,https://www.youtube.com/watch?v=K3RRFjO5kWs&t=572.0s,574.26,No,your marks get set go off we go henry comes through says hello to santa claus goes,,says
458,1935,sex,cutest little snacks What snacks does,cutest little sex whats next does,12,https://www.youtube.com/watch?v=fdAFh4eCIWs&t=83.67s,85.39,No,cutest little snacks What snacks does,,snacks
459,2139,shit,elephant has lost his shoe NARRATOR This might get confusing,elephant has lost his shit this might get confusing,12,https://www.youtube.com/watch?v=6134eQIz0QY&t=16.34s,18.21,No,elephant has lost his shoe NARRATOR This might get confusing,,shoe
460,2175,shit,any magicians Well Chef Pierre why dont you blow some of these bubbles,any magicians well shit here why dont you blow some of these bubbles,12,https://www.youtube.com/watch?v=UxB_W1Fmbp4&t=441.91s,444.18,No,any magicians Well Chef Pierre why dont you blow some of these bubbles,,chef
461,2204,shits,spent all the way back to admissions was that little,spent all the way back its a titmuss shits was that little,12,https://www.youtube.com/watch?v=zCavCpJJwyY&t=228.37s,231.19,,,,
462,2219,slave,us collect clothes for our snowman by steering the sled Nice mittens Those will keep his hands,us collect clothes for our snowman by steering the slave nice means dont will keep his hands,12,https://www.youtube.com/watch?v=EwLobBr4p3g&t=68.196s,70.52,No,us collect clothes for our snowman by steering the sled Nice mittens Those will keep his hands,,sled
463,2312,whiskey,when you cut a bunch of dough whoa whoa whoa okay lets put that back a whisk no way oh in a giant bowl check this out i have something fun to show,when you cut a bunch of dough wo wo wo okay lets put that back oh a whiskey way oh in a giant bowl check this out i have something fun to show,12,https://www.youtube.com/watch?v=HAzuB77rwB0&t=1416.48s,1423.46,No,when you cut a bunch of dough whoa whoa whoa okay lets put that back a whisk no way oh in a giant bowl check this out i have something fun to show,,whisk
464,211,bitch,then which mermaid is this Oh thats Wingona Mermaid and her,then which mermaid is bitch oh thats when jonah mermaid and her,13,https://www.youtube.com/watch?v=RTEWrBKoqqA&t=787.75s,789.46,No,then which mermaid is this Oh thats Wingona Mermaid and her,,this
465,215,bitch,have a scalloped edge scissor as well as,have a scalar bitch sensor as well as,13,https://www.youtube.com/watch?v=IbdXyut5FmA&t=135.0s,138.58,No,have a scalloped edge scissor as well as,,edge
466,237,booty,me the power of freezing wait it only works,me the pair of freezer booty way it only works,13,https://www.youtube.com/watch?v=Eek5xRYlD7Y&t=1163.28s,1164.98,,,,
467,546,dick,pull around they stick out the claw lift it grab it dump it in the box,pull around they stick out to call it dick grab it dump it in the box,13,https://www.youtube.com/watch?v=FoTx0F7IODk&t=1965.36s,1967.3,No,pull around they stick out the claw lift it grab it dump it in the box,,it
468,600,dope,running around the town easy there big fella arent you a cute little dog what in blaze and saddles howdy blacksmith,running around the town easy there big fella arent you a cute little dope mm hmm what in blazing saddles howdy blacksmith,13,https://www.youtube.com/watch?v=7BeFv26hO9Y&t=1026.079s,1027.54,,,,
469,703,drunk,from quick throw the snorkel to the other,from drunk mm hmm quick throw the snorkel to the other,13,https://www.youtube.com/watch?v=HxTzBxPzY-Q&t=1856.799s,1862.23,,hmm [screaming] from quick throw the snorkel to the other,,
470,897,fuck,a little too good CHICKEN Bok bok excuse me but could my little chicks by any chance have a,a little too good fuck fuck excuse me but could my little chicks by any chance have a,13,https://www.youtube.com/watch?v=_m0NL0sTFtk&t=569.86s,572.6,No,a little too good CHICKEN Bok bok excuse me but could my little chicks by any chance have a,,bok
471,919,fuck,surprises dolls and here we have a backpack bedroom,surprises those and here you have a bug fuck bedroom,13,https://www.youtube.com/watch?v=PXcjldkq8r0&t=17.199s,19.11,No,surprises dolls and here we have a backpack bedroom,,pack
472,924,fuck,inside the plushes Super cute smells delicious,inside the flushes you fuck you smells delicious,13,https://www.youtube.com/watch?v=AJ_rnvwi1lo&t=654.059s,656.52,No,inside the plushes Super cute smells delicious,,super cute
473,929,fuck,run and we cold you already,run and fuck with we combed you already,13,https://www.youtube.com/watch?v=PQz82lDjpwY&t=759.08s,766.22,No,run and walk we combed you already,,walk
474,970,fuckers,do something special for his daddy on Fathers Day Hey That gives Elmo an idea,do something special for his daddy on fathers day hey fuckers elmo an idea,13,https://www.youtube.com/watch?v=88XnLyYValM&t=124.31s,128.11,No,do something special for his daddy on Fathers Day Hey That gives Elmo an idea,,that gives
475,971,fuckin,easy to go Kim what is it working haha guys I didnt even need to complete the circuit,easy to fuckin yeah is it working wow guys i didnt even need to complete the circuit,13,https://www.youtube.com/watch?v=GnXXJP0bKsQ&t=327.59s,331.68,No,easy to poke in what is it working haha guys I didnt even need to complete the circuit,,poke in
476,998,fucking,wolf is there like a wolf,wolf money fucking wolf,13,https://www.youtube.com/watch?v=sCXazq1eiWk&t=1895.76s,1899.55,,wolf does this look like a wolf,,[Unclear]
477,1699,liquor,lets make some lips I was thinking maybe we can mix,lets make some liquor sad dad i was thinking maybe we can mix,13,https://www.youtube.com/watch?v=l57yNo5ULqQ&t=565.97s,568.07,No,lets make some lips I was thinking maybe we can mix,,legos
478,1702,liquor,some lips I was thinking maybe we can mix,some liquor sad dad i was thinking maybe we can mix,13,https://www.youtube.com/watch?v=lGhqj-MVXGI&t=214.95s,221.72,,,,
479,1790,piss,rotten or rusty ♪ ♪ Yes I love trash ♪ Heres some more rotten,rotten or russ e yes i love trash piss some more rotten,13,https://www.youtube.com/watch?v=Rzc1exd4iiM&t=3001.463s,3004.66,No,rotten or rusty ♪ ♪ Yes I love trash ♪ Heres some more rotten,,heres
480,1835,pubic,ones do you want Oh cute mermaid with the pink hair,ones do you want oh i dont the mermaid with the pubic hair,13,https://www.youtube.com/watch?v=RTEWrBKoqqA&t=654.18s,655.83,No,ones do you want Oh cute mermaid with the pink hair,,pubic
481,1850,rape,worked hooray for orbit and hooray for banana bunkers three that was nice of you to help charge rocket back up orbit but now your video game doesnt work oh thats okay as long as i have,worked her rape for orbit in jerez for banana bonkers three that was nice of you to help charge rocket back up orbit but now your video game doesnt work oh thats okay as long as i have,13,https://www.youtube.com/watch?v=BOpPW7eARmU&t=1306.18s,1313.91,No,worked hooray for orbit and hooray for banana bunkers three that was nice of you to help charge rocket back up orbit but now your video game doesnt work oh thats okay as long as i have,,hooray
482,2160,shit,brightly colored baby animals yeah like a fuchsia color a kitty cat or a lemon,brightly colored baby animals yeah like a fear shit colored kitty cat or a lemon,13,https://www.youtube.com/watch?v=e8fp3N0SVN0&t=299.6s,302.41,No,brightly colored baby animals yeah like a fuchsia color a kitty cat or a lemon,,fuchsia
483,2210,slave,cute kitty Whoa and look at what Coco and I are on Whoa a sleigh Yeah sleighs are so cool,cute kitty whoa and look at what coco and i are on woah slave yeah sleighs are so cool,13,https://www.youtube.com/watch?v=BpFoQlzd3Z4&t=1279.423s,1282.86,No,cute kitty Whoa and look at what Coco and I are on Whoa a sleigh Yeah sleighs are so cool,,sleigh
484,2290,turd,lift up the turret to let me go and hes gonna go in this elevator right here and then with this elevator just lift him up and now hes in control,lift up the turd to allow them to go and hes gonna go in this elevator right here and then with this elevator just lift him up and now hes in control,13,https://www.youtube.com/watch?v=88Pvr-22CO4&t=803.8389999999998s,804.9,,,,
485,0,anus,has in hurry nice now we are ready to put our doll together,has in her anus now we are ready to put our doll together,14,https://www.youtube.com/watch?v=t9rMyBQlvZc&t=276.59s,277.95,,[Illegible],,
486,61,ass,care of those chicken pox my answer came Wow another case salt and another healthy child,care of those chicken pox my ass okay yeah wow another case salt and another healthy child,14,https://www.youtube.com/watch?v=eR1RfpZ_TGI&t=659.67s,660.47,No,care of those chicken pox maya wow another case solved and another healthy child,,maya
487,72,ass,pretty sure we do have gel pens here at tweezer s let me go look in the back all right birthday girl we do happen to have this gel,pretty sure we do have gel pins here tweeze your ass let me go look at the back alright birthday girl we do happen to have this gel,14,https://www.youtube.com/watch?v=sqG8zov98T0&t=640.41s,643.12,No,pretty sure we do have gel pens here at toys r us let me go look at the back alright birthday girl we do happen to have this gel,,us
488,213,bitch,sitting in this stool bench working for hours,sitting in this stool by this lab bitch working for hours,14,https://www.youtube.com/watch?v=ZyeXUdWtrRI&t=734.166s,736.08,No,sitting in this stool by this lab bench working for hours,,bench
489,263,bugger,all the robots that I have vodka all,all the robots that i have got the bugger all,14,https://www.youtube.com/watch?v=R_gEwTABPNM&t=76.86s,80.41,,[Illegible],,
490,345,crap,black engine and now its chocolatecovered neville oh thats better on your marks get set go and the judges,black engine crap and now its chocolate covered level oh thats better on your marks get set go and the judges,14,https://www.youtube.com/watch?v=oeVptBXroCQ&t=389.039s,392.75,No,black engine crash and now its chocolate covered neville oh thats better on your marks get set go and the judges,,crash
491,373,crap,at the bottom as fee for this craft well be using three,at the bottom as feet no yeah for this crap we will be using three,14,https://www.youtube.com/watch?v=gz0EftxX7ao&t=174.91s,183.89,No,at the bottom as feet for this craft well be using three,,craft
492,532,dick,vegetables and many colors yum yum yum dig is helping buster to plant,vegetables and many colours young young young dick hes helping buster to plant,14,https://www.youtube.com/watch?v=L2VLJBbFaBM&t=515.599s,521.3,No,vegetables and many colors yum yum yum digly's helping buster to plant,,digly's
